employee_id,first_name,last_name,date_of_birth,hire_date
2138,Grace,Young,1992-08-04,2025-07-23
2139,Lukas,Karlsson,1997-10-08,2025-08-02
2140,Ella,Walker,2001-12-22,2025-03-26
2141,Johan,Bjork,1992-05-16,2025-12-13
2142,Sara,Eriksson,1995-03-27,2025-06-10
2143,Margaux,David,1996-04-09,2025-06-14
2144,Lucia,Fernandez,1999-04-01,2025-01-31
2145,Anna,Svensson,1994-02-09,2025-05-10
2146,Noah,Nystrom,2001-08-21,2025-01-02
2147,Noah,Fischer,1997-01-09,2025-02-27
2148,Mila,Davies,2000-07-30,2025-12-07
2149,Oceane,Fournier,2003-01-29,2025-11-13
2150,Camille,Thomas,2000-03-18,2025-01-25
2151,Amelia,Smith,1997-07-30,2025-01-26
2152,Viktor,Hakansson,1994-08-29,2025-11-19
2153,Max,Wolf,1992-09-09,2025-09-18
2154,Elin,Svensson,1992-03-02,2025-02-17
2155,Anna,Johansson,1995-07-01,2025-10-18
2156,Josephine,Rasmussen,2002-02-10,2025-10-05
2157,Hugo,Persson,1993-10-02,2025-06-24
2158,Sara,Hansen,2003-05-07,2025-11-05
2159,Luisa,Hoffmann,1996-02-01,2025-04-14
2160,Thea,Nielsen,1997-05-21,2025-08-04
